search_genome,metagenome,containment
FV_DSM_15829_genome,SRR3187772,0.1666666666666666
FV_DSM_15829_genome,SRR12893614,0.1666666666666666
FV_DSM_15829_genome,SRR10816053,0.1666666666666666
FV_DSM_15829_genome,ERR5103852,0.1666666666666666
FV_DSM_15829_genome,SRR549537,0.1666666666666666
FV_DSM_15829_genome,SRR532424,0.1666666666666666
FV_DSM_15829_genome,ERR3209768,0.1666666666666666
FV_DSM_15829_genome,SRR3187215,0.1666666666666666
FV_DSM_15829_genome,ERR1190772,0.1666666666666666
FV_DSM_15829_genome,SRR17284315,0.1666666666666666
FV_DSM_15829_genome,SRR3187123,0.1666666666666666
FV_DSM_15829_genome,SRR3187122,0.1666666666666666
FV_DSM_15829_genome,SRR17547447,0.1666666666666666
FV_DSM_15829_genome,SRR3187207,0.1666666666666666
FV_DSM_15829_genome,SRR16054225,0.1666666666666666
S26,SRR4046663,0.1666272189349112
S26,SRR8497110,0.165680473372781
C3_T13_0,ERR4592245,0.1654726138201987
C3_T13_0,SRR12918224,0.1652415068176565
S26,ERR3697022,0.1649704142011834
S26,SRR398114,0.1647337278106508
FV_PB189-T1-4_genome,SRR10692687,0.1637010676156583
FV_PB189-T1-4_genome,SRR17635630,0.1637010676156583
S26,SRR15144437,0.1635502958579881
S26,SRR15144438,0.1633136094674556
S26,SRR490147,0.1633136094674556
S26,SRR490138,0.162603550295858
S26,SRR408195,0.1616568047337278
FV_DSM_15829_genome,ERR3675754,0.1612903225806451
FV_DSM_15829_genome,SRR3188136,0.1612903225806451
FV_DSM_15829_genome,SRR7624262,0.1612903225806451
FV_DSM_15829_genome,SRR13780215,0.1612903225806451
FV_DSM_15829_genome,SRR17241833,0.1612903225806451
FV_DSM_15829_genome,SRR532413,0.1612903225806451
FV_DSM_15829_genome,SRR16916850,0.1612903225806451
FV_DSM_15829_genome,ERR4031224,0.1612903225806451
FV_DSM_15829_genome,ERR5165956,0.1612903225806451
FV_DSM_15829_genome,SRR6145090,0.1612903225806451
FV_DSM_15829_genome,SRR539307,0.1612903225806451
FV_DSM_15829_genome,ERR5947818,0.1612903225806451
FV_DSM_15829_genome,SRR3187221,0.1612903225806451
FV_DSM_15829_genome,ERR3674530,0.1612903225806451
FV_DSM_15829_genome,ERR3957726,0.1612903225806451
FV_DSM_15829_genome,ERR7745896,0.1612903225806451
FV_DSM_15829_genome,ERR1730270,0.1612903225806451
S26,SRR16548384,0.1607100591715976
S26,SRR3405420,0.1607100591715976
FV_PB189-T1-4_genome,SRR16916882,0.1601423487544484
FV_PB189-T1-4_genome,SRR13836140,0.1601423487544484
FV_PB189-T1-4_genome,ERR2014392,0.1601423487544484
S26,SRR11241203,0.16
S26,SRR14699984,0.16
S26,SRR8497104,0.16
S26,SRR5262248,0.1592899408284023
S26,SRR16548388,0.1588165680473372
S26,SRR16548365,0.1585798816568047
S26,SRR10466945,0.1585798816568047
S26,SRR14699977,0.1583431952662722
S26,SRR5262246,0.1569230769230769
FV_PB189-T1-4_genome,SRR17635693,0.1565836298932384
FV_PB189-T1-4_genome,SRR17643969,0.1565836298932384
FV_PB189-T1-4_genome,SRR11749291,0.1565836298932384
S26,SRR6854602,0.1562130177514792
FV_DSM_15829_genome,SRR17635749,0.1559139784946236
FV_DSM_15829_genome,SRR11749278,0.1559139784946236
FV_DSM_15829_genome,SRR13740654,0.1559139784946236
FV_DSM_15829_genome,SRR15520849,0.1559139784946236
FV_DSM_15829_genome,ERR6996981,0.1559139784946236
FV_DSM_15829_genome,ERR4091905,0.1559139784946236
FV_DSM_15829_genome,ERR4333989,0.1559139784946236
FV_DSM_15829_genome,ERR9613382,0.1559139784946236
FV_DSM_15829_genome,ERR3450973,0.1559139784946236
FV_DSM_15829_genome,ERR6997585,0.1559139784946236
FV_DSM_15829_genome,SRR12893927,0.1559139784946236
FV_DSM_15829_genome,ERR1301685,0.1559139784946236
FV_DSM_15829_genome,ERR3209839,0.1559139784946236
FV_DSM_15829_genome,SRR17635693,0.1559139784946236
FV_DSM_15829_genome,SRR12159302,0.1559139784946236
FV_DSM_15829_genome,SRR13740714,0.1559139784946236
FV_DSM_15829_genome,SRR11835909,0.1559139784946236
FV_DSM_15829_genome,SRR10258548,0.1559139784946236
FV_DSM_15829_genome,SRR533266,0.1559139784946236
FV_DSM_15829_genome,SRR532768,0.1559139784946236
FV_DSM_15829_genome,ERR1224352,0.1559139784946236
FV_DSM_15829_genome,SRR533908,0.1559139784946236
FV_DSM_15829_genome,SRR17547451,0.1559139784946236
S26,SRR14699973,0.1552662721893491
S26,SRR9648402,0.1550295857988165
S26,SRR16548386,0.1545562130177515
S26,SRR13394437,0.1538461538461538
S26,SRR8554898,0.1536094674556213
S26,ERR3697023,0.1531360946745562
S26,SRR8497109,0.1531360946745562
FV_PB189-T1-4_genome,ERR1302051,0.1530249110320284
FV_PB189-T1-4_genome,SRR11749292,0.1530249110320284
FV_PB189-T1-4_genome,SRR18765399,0.1530249110320284
S26,SRR13169038,0.1524260355029585
S26,ERR3274950,0.152189349112426
S26,SRR16548372,0.152189349112426
S26,SRR8558721,0.1517159763313609
S26,SRR14699986,0.1517159763313609
S26,SRR11241200,0.1517159763313609
S26,SRR14699972,0.1517159763313609
S26,SRR6877520,0.1517159763313609
S26,ERR3697024,0.1517159763313609
S26,SRR12825423,0.1512426035502958
S26,SRR398108,0.1512426035502958
FV_DSM_15829_genome,ERR1224353,0.1505376344086021
FV_DSM_15829_genome,SRR17635755,0.1505376344086021
FV_DSM_15829_genome,SRR3188135,0.1505376344086021
FV_DSM_15829_genome,ERR5283929,0.1505376344086021
FV_DSM_15829_genome,ERR6995172,0.1505376344086021
FV_DSM_15829_genome,SRR6847383,0.1505376344086021
FV_DSM_15829_genome,SRR16646172,0.1505376344086021
FV_DSM_15829_genome,ERR4032757,0.1505376344086021
FV_DSM_15829_genome,SRR8188213,0.1505376344086021
FV_DSM_15829_genome,SRR3187130,0.1505376344086021
FV_DSM_15829_genome,SRR5420285,0.1505376344086021
FV_DSM_15829_genome,SRR14370115,0.1505376344086021
FV_DSM_15829_genome,SRR549454,0.1505376344086021
FV_DSM_15829_genome,SRR6847388,0.1505376344086021
FV_DSM_15829_genome,SRR17635580,0.1505376344086021
FV_DSM_15829_genome,SRR13789403,0.1505376344086021
FV_DSM_15829_genome,ERR6995069,0.1505376344086021
FV_DSM_15829_genome,ERR247169,0.1505376344086021
FV_DSM_15829_genome,SRR12018950,0.1505376344086021
FV_DSM_15829_genome,SRR12018781,0.1505376344086021
FV_DSM_15829_genome,SRR5420292,0.1505376344086021
FV_DSM_15829_genome,SRR18807615,0.1505376344086021
FV_DSM_15829_genome,SRR19071578,0.1505376344086021
FV_DSM_15829_genome,ERR3451410,0.1505376344086021
FV_DSM_15829_genome,SRR18765410,0.1505376344086021
FV_DSM_15829_genome,SRR3187107,0.1505376344086021
FV_DSM_15829_genome,ERR1430526,0.1505376344086021
S26,SRR8554900,0.1500591715976331
S26,ERR2094167,0.1498224852071006
S26,SRR5262251,0.1488757396449704
S26,SRR7974119,0.1488757396449704
S26,SRR5198902,0.1488757396449704
S26,SRR13038212,0.1486390532544378
S26,SRR6854571,0.1476923076923077
C3_T13_0,SRR352287,0.1476773746244511
S26,SRR14699991,0.1474556213017751
S26,SRR6854603,0.1474556213017751
S26,SRR9045884,0.1474556213017751
C3_T13_0,SRR6877521,0.1474462676219089
S26,ERR3274949,0.14698224852071
S26,SRR6942528,0.1462721893491124
FV_PB189-T1-4_genome,SRR18765388,0.1459074733096085
FV_PB189-T1-4_genome,SRR14881755,0.1459074733096085
S26,SRR9023608,0.1455621301775148
FV_DSM_15829_genome,SRR539323,0.1451612903225806
FV_DSM_15829_genome,SRR12159420,0.1451612903225806
FV_DSM_15829_genome,ERR6718283,0.1451612903225806
FV_DSM_15829_genome,SRR538156,0.1451612903225806
FV_DSM_15829_genome,SRR6847323,0.1451612903225806
FV_DSM_15829_genome,ERR4330077,0.1451612903225806
FV_DSM_15829_genome,SRR11412952,0.1451612903225806
FV_DSM_15829_genome,SRR5273880,0.1451612903225806
FV_DSM_15829_genome,SRR13167612,0.1451612903225806
FV_DSM_15829_genome,SRR13167584,0.1451612903225806
FV_DSM_15829_genome,ERR8609911,0.1451612903225806
FV_DSM_15829_genome,ERR1224347,0.1451612903225806
FV_DSM_15829_genome,ERR3450879,0.1451612903225806
FV_DSM_15829_genome,SRR2565939,0.1451612903225806
FV_DSM_15829_genome,SRR13004610,0.1451612903225806
FV_DSM_15829_genome,SRR5273973,0.1451612903225806
FV_DSM_15829_genome,SRR17032179,0.1451612903225806
FV_DSM_15829_genome,SRR8849202,0.1451612903225806
FV_DSM_15829_genome,SRR17635798,0.1451612903225806
FV_DSM_15829_genome,ERR1224349,0.1451612903225806
S26,SRR2657237,0.1450887573964497
S26,SRR14865845,0.1448520710059171
S26,SRR6854572,0.1446153846153846
S26,SRR14366756,0.1446153846153846
S26,SRR8556252,0.144378698224852
S26,SRR16548374,0.144378698224852
S26,SRR5262254,0.144378698224852
S26,SRR9007738,0.1436686390532544
S26,SRR6854573,0.1431952662721893
S26,SRR9648393,0.1424852071005917
FV_PB189-T1-4_genome,SRR11749262,0.1423487544483986
FV_PB189-T1-4_genome,SRR10258565,0.1423487544483986
FV_PB189-T1-4_genome,SRR11749286,0.1423487544483986
FV_PB189-T1-4_genome,SRR6847278,0.1423487544483986
FV_PB189-T1-4_genome,SRR1804650,0.1423487544483986
S26,SRR8556258,0.1422485207100591
S26,SRR5198901,0.1420118343195266
S26,SRR7976078,0.1415384615384615
S26,SRR15927527,0.1415384615384615
S26,SRR16548380,0.1410650887573964
S26,SRR6854604,0.1410650887573964
S26,SRR9023236,0.1408284023668639
S26,SRR3405423,0.1405917159763313
S26,SRR16548370,0.1405917159763313
S26,SRR12825421,0.1401183431952662
FV_DSM_15829_genome,SRR2183738,0.1397849462365591
FV_DSM_15829_genome,SRR10692188,0.1397849462365591
FV_DSM_15829_genome,SRR3187127,0.1397849462365591
FV_DSM_15829_genome,SRR549530,0.1397849462365591
FV_DSM_15829_genome,ERR4032766,0.1397849462365591
FV_DSM_15829_genome,SRR533695,0.1397849462365591
FV_DSM_15829_genome,SRR3187108,0.1397849462365591
FV_DSM_15829_genome,SRR14370118,0.1397849462365591
FV_DSM_15829_genome,SRR549461,0.1397849462365591
FV_DSM_15829_genome,SRR11236192,0.1397849462365591
FV_DSM_15829_genome,ERR7451764,0.1397849462365591
FV_DSM_15829_genome,ERR1578664,0.1397849462365591
FV_DSM_15829_genome,SRR538246,0.1397849462365591
FV_DSM_15829_genome,SRR533272,0.1397849462365591
FV_DSM_15829_genome,SRR540949,0.1397849462365591
FV_DSM_15829_genome,SRR13266644,0.1397849462365591
FV_DSM_15829_genome,SRR533273,0.1397849462365591
FV_DSM_15829_genome,SRR12159330,0.1397849462365591
FV_DSM_15829_genome,SRR532419,0.1397849462365591
FV_DSM_15829_genome,SRR14198842,0.1397849462365591
FV_DSM_15829_genome,SRR13557668,0.1397849462365591
S26,SRR12825428,0.1394082840236686
S26,SRR5262253,0.1389349112426035
FV_PB189-T1-4_genome,SRR13167573,0.1387900355871886
FV_PB189-T1-4_genome,SRR12830917,0.1387900355871886
FV_PB189-T1-4_genome,SRR11749267,0.1387900355871886
S26,SRR10389008,0.1384615384615384
S26,SRR13169047,0.1384615384615384
S26,SRR2179959,0.1384615384615384
S26,SRR6869390,0.1382248520710059
S26,SRR13608723,0.1379881656804733
S26,SRR7976139,0.1377514792899408
S26,SRR5262245,0.1377514792899408
S26,SRR8558720,0.1377514792899408
S26,SRR14689434,0.1377514792899408
S26,SRR14689426,0.1377514792899408
S26,SRR5262249,0.1375147928994083
S26,ERR1992794,0.1372781065088757
S26,SRR12825429,0.1372781065088757
S26,ERR2094176,0.1372781065088757
S26,SRR15927523,0.1370414201183432
S26,SRR6958475,0.1370414201183432
S26,SRR12112860,0.1368047337278106
S26,SRR3507924,0.1368047337278106
S26,SRR7186506,0.1365680473372781
S26,SRR1027651,0.1365680473372781
S26,SRR404119,0.1363313609467455
S26,SRR17015085,0.1363313609467455
S26,ERR2431953,0.1363313609467455
S26,SRR4029078,0.1356213017751479
S26,SRR6873775,0.1356213017751479
S26,SRR11673985,0.1353846153846153
FV_PB189-T1-4_genome,SRR11749285,0.1352313167259786
FV_PB189-T1-4_genome,SRR17635604,0.1352313167259786
S26,ERR1992810,0.1351479289940828
S26,SRR7186500,0.1349112426035503
S26,SRR2657229,0.1349112426035503
S26,SRR9045849,0.1346745562130177
S26,SRR6854586,0.1344378698224852
S26,SRR7042381,0.1344378698224852
FV_DSM_15829_genome,SRR537695,0.1344086021505376
FV_DSM_15829_genome,SRR5273936,0.1344086021505376
FV_DSM_15829_genome,SRR14143420,0.1344086021505376
FV_DSM_15829_genome,SRR5056661,0.1344086021505376
FV_DSM_15829_genome,SRR10258556,0.1344086021505376
FV_DSM_15829_genome,SRR5818499,0.1344086021505376
FV_DSM_15829_genome,SRR10610154,0.1344086021505376
FV_DSM_15829_genome,SRR8506039,0.1344086021505376
FV_DSM_15829_genome,SRR10002924,0.1344086021505376
FV_DSM_15829_genome,ERR4363127,0.1344086021505376
FV_DSM_15829_genome,SRR15966666,0.1344086021505376
FV_DSM_15829_genome,SRR18468102,0.1344086021505376
FV_DSM_15829_genome,SRR12512398,0.1344086021505376
FV_DSM_15829_genome,ERR7474551,0.1344086021505376
FV_DSM_15829_genome,SRR3187106,0.1344086021505376
FV_DSM_15829_genome,SRR12326867,0.1344086021505376
FV_DSM_15829_genome,SRR11236204,0.1344086021505376
FV_DSM_15829_genome,ERR5956603,0.1344086021505376
FV_DSM_15829_genome,DRR257009,0.1344086021505376
FV_DSM_15829_genome,SRR9680486,0.1344086021505376
FV_DSM_15829_genome,SRR3188134,0.1344086021505376
FV_DSM_15829_genome,SRR6847310,0.1344086021505376
FV_DSM_15829_genome,ERR1302373,0.1344086021505376
FV_DSM_15829_genome,SRR5256717,0.1344086021505376
FV_DSM_15829_genome,ERR7342497,0.1344086021505376
FV_DSM_15829_genome,SRR12893635,0.1344086021505376
S26,SRR4029069,0.1342011834319526
S26,SRR398975,0.1342011834319526
S26,SRR408537,0.1342011834319526
S26,ERR3274945,0.1342011834319526
S26,SRR14366772,0.1339644970414201
S26,SRR6854587,0.1337278106508875
S26,SRR12825431,0.133491124260355
S26,SRR12825426,0.1330177514792899
S26,SRR6958124,0.1323076923076923
S26,SRR14689441,0.1320710059171597
S26,SRR490157,0.1320710059171597
FV_PB189-T1-4_genome,SRR14370127,0.1316725978647686
FV_PB189-T1-4_genome,ERR7460981,0.1316725978647686
FV_PB189-T1-4_genome,SRR13167656,0.1316725978647686
S26,SRR12825417,0.1315976331360946
S26,SRR11343825,0.1313609467455621
S26,SRR7186499,0.1311242603550295
S26,SRR12825427,0.1311242603550295
S26,SRR16548392,0.130887573964497
S26,SRR7186625,0.130887573964497
S26,SRR14366780,0.130887573964497
S26,SRR3507922,0.1306508875739645
S26,ERR4702291,0.1306508875739645
S26,SRR16548357,0.1304142011834319
S26,SRR7186564,0.1299408284023668
C3_T13_0,ERR4592244,0.1298821354287035
S26,SRR7186483,0.1297041420118343
S26,SRR10466858,0.1297041420118343
S26,SRR8497103,0.1297041420118343
S26,SRR19175045,0.1297041420118343
S26,SRR7186479,0.1297041420118343
S26,SRR7186624,0.1294674556213017
S26,SRR6854589,0.1294674556213017
S26,SRR5451736,0.1292307692307692
FV_DSM_15829_genome,SRR3187124,0.1290322580645161
FV_DSM_15829_genome,SRR18440778,0.1290322580645161
FV_DSM_15829_genome,SRR12018790,0.1290322580645161
FV_DSM_15829_genome,ERR1302291,0.1290322580645161
FV_DSM_15829_genome,SRR10258561,0.1290322580645161
FV_DSM_15829_genome,SRR7716742,0.1290322580645161
FV_DSM_15829_genome,SRR7124801,0.1290322580645161
FV_DSM_15829_genome,ERR5947542,0.1290322580645161
FV_DSM_15829_genome,SRR5259504,0.1290322580645161
FV_DSM_15829_genome,ERR8056918,0.1290322580645161
FV_DSM_15829_genome,SRR533403,0.1290322580645161
FV_DSM_15829_genome,SRR5535754,0.1290322580645161
FV_DSM_15829_genome,ERR2840932,0.1290322580645161
FV_DSM_15829_genome,SRR13167694,0.1290322580645161
FV_DSM_15829_genome,SRR16916885,0.1290322580645161
FV_DSM_15829_genome,SRR16646204,0.1290322580645161
FV_DSM_15829_genome,SRR3188131,0.1290322580645161
FV_DSM_15829_genome,SRR13167575,0.1290322580645161
FV_DSM_15829_genome,SRR12893657,0.1290322580645161
FV_DSM_15829_genome,SRR533243,0.1290322580645161
FV_DSM_15829_genome,SRR3187432,0.1290322580645161
FV_DSM_15829_genome,SRR17284121,0.1290322580645161
FV_DSM_15829_genome,SRR14571160,0.1290322580645161
FV_DSM_15829_genome,SRR7802335,0.1290322580645161
FV_DSM_15829_genome,SRR13077832,0.1290322580645161
FV_DSM_15829_genome,ERR1224346,0.1290322580645161
FV_DSM_15829_genome,ERR8477921,0.1290322580645161
FV_DSM_15829_genome,SRR13740694,0.1290322580645161
FV_DSM_15829_genome,SRR8898545,0.1290322580645161
FV_DSM_15829_genome,SRR3188138,0.1290322580645161
FV_DSM_15829_genome,ERR6995372,0.1290322580645161
FV_DSM_15829_genome,ERR4233019,0.1290322580645161
FV_DSM_15829_genome,SRR10816063,0.1290322580645161
FV_DSM_15829_genome,SRR6847319,0.1290322580645161
S26,SRR8549365,0.1289940828402367
S26,SRR15927520,0.1289940828402367
S26,SRR6854607,0.1289940828402367
S26,SRR2636951,0.1289940828402367
S26,SRR12825430,0.1289940828402367
S26,SRR14699975,0.1287573964497041
S26,SRR15927517,0.1287573964497041
C3_T13_0,ERR4592246,0.1287266004159926
S26,SRR2657582,0.1285207100591716
S26,ERR4702287,0.1285207100591716
S26,SRR12825416,0.1285207100591716
S26,SRR5215474,0.1285207100591716
S26,SRR16531663,0.1285207100591716
S26,SRR3405421,0.128284023668639
S26,SRR407549,0.128284023668639
FV_PB189-T1-4_genome,SRR2565546,0.1281138790035587
FV_PB189-T1-4_genome,SRR17548763,0.1281138790035587
S26,SRR6958482,0.1280473372781065
S26,SRR7186481,0.1275739644970414
S26,ERR2431960,0.1275739644970414
S26,SRR12825378,0.1275739644970414
S26,SRR5215473,0.1275739644970414
S26,SRR6958483,0.1273372781065088
S26,SRR12927892,0.1271005917159763
S26,SRR2657347,0.1271005917159763
S26,SRR11613400,0.1271005917159763
S26,SRR7186501,0.1268639053254437
S26,SRR9045818,0.1268639053254437
S26,SRR7186502,0.1268639053254437
S26,SRR12825371,0.1268639053254437
S26,SRR12825432,0.1268639053254437
S26,SRR13122810,0.1266272189349112
S26,ERR4702296,0.1263905325443787
S26,SRR13503358,0.1263905325443787
S26,SRR6854726,0.1263905325443787
S26,SRR7186480,0.1263905325443787
S26,ERR4702294,0.1263905325443787
S26,SRR14739670,0.1263905325443787
S26,SRR5451450,0.1263905325443787
S26,SRR7186505,0.1263905325443787
S26,SRR5256888,0.1261538461538461
S26,SRR5511879,0.1259171597633136
S26,SRR7186484,0.1259171597633136
S26,SRR7186567,0.125680473372781
S26,SRR7186519,0.125680473372781
S26,SRR490600,0.1254437869822485
S26,SRR7186504,0.1254437869822485
S26,SRR11673978,0.1254437869822485
S26,SRR4029077,0.1254437869822485
S26,SRR11567487,0.1254437869822485
S26,SRR18078969,0.1252071005917159
S26,SRR18078968,0.1252071005917159
S26,SRR16548379,0.1252071005917159
S26,SRR6854606,0.1252071005917159
S26,ERR5859554,0.1249704142011834
S26,SRR8554884,0.1249704142011834
S26,SRR1926129,0.1249704142011834
S26,SRR14689486,0.1249704142011834
S26,SRR1926130,0.1249704142011834
S26,SRR15927524,0.1247337278106508
FV_PB189-T1-4_genome,SRR10258561,0.1245551601423487
FV_PB189-T1-4_genome,SRR14370107,0.1245551601423487
FV_PB189-T1-4_genome,SRR16916848,0.1245551601423487
FV_PB189-T1-4_genome,SRR12395676,0.1245551601423487
S26,SRR3989267,0.1244970414201183
S26,SRR12825369,0.1244970414201183
S26,SRR2657224,0.1244970414201183
S26,SRR5451581,0.1244970414201183
S26,SRR16548389,0.1244970414201183
S26,SRR3954468,0.1242603550295858
S26,SRR2657549,0.1242603550295858
S26,SRR7186482,0.1242603550295858
S26,SRR407529,0.1242603550295858
S26,SRR12605076,0.1240236686390532
S26,SRR426840,0.1240236686390532
S26,SRR5215470,0.1237869822485207
S26,SRR490161,0.1237869822485207
FV_DSM_15829_genome,ERR3450860,0.1236559139784946
FV_DSM_15829_genome,ERR4031210,0.1236559139784946
FV_DSM_15829_genome,SRR10816071,0.1236559139784946
FV_DSM_15829_genome,ERR1302071,0.1236559139784946
FV_DSM_15829_genome,ERR8056823,0.1236559139784946
FV_DSM_15829_genome,SRR17635814,0.1236559139784946
FV_DSM_15829_genome,ERR3607283,0.1236559139784946
FV_DSM_15829_genome,SRR12477455,0.1236559139784946
FV_DSM_15829_genome,DRR127774,0.1236559139784946
FV_DSM_15829_genome,ERR4031296,0.1236559139784946
FV_DSM_15829_genome,SRR6308211,0.1236559139784946
FV_DSM_15829_genome,SRR8845308,0.1236559139784946
FV_DSM_15829_genome,SRR10667838,0.1236559139784946
FV_DSM_15829_genome,ERR2676693,0.1236559139784946
FV_DSM_15829_genome,SRR3187129,0.1236559139784946
FV_DSM_15829_genome,ERR1332634,0.1236559139784946
FV_DSM_15829_genome,SRR549473,0.1236559139784946
FV_DSM_15829_genome,ERR3950446,0.1236559139784946
FV_DSM_15829_genome,SRR513789,0.1236559139784946
FV_DSM_15829_genome,SRR540950,0.1236559139784946
FV_DSM_15829_genome,ERR6170142,0.1236559139784946
FV_DSM_15829_genome,SRR6847380,0.1236559139784946
FV_DSM_15829_genome,SRR17635803,0.1236559139784946
FV_DSM_15829_genome,ERR1302282,0.1236559139784946
FV_DSM_15829_genome,SRR17635745,0.1236559139784946
S26,SRR8879131,0.1235502958579881
S26,SRR5456702,0.1235502958579881
S26,SRR2638107,0.1235502958579881
S26,SRR11614242,0.1233136094674556
S26,SRR17222372,0.1233136094674556
S26,SRR16548359,0.1233136094674556
S26,SRR14689431,0.1233136094674556
S26,SRR7186528,0.123076923076923
S26,SRR3954470,0.123076923076923
S26,SRR11793864,0.1228402366863905
S26,SRR12825415,0.1228402366863905
S26,SRR4029079,0.1228402366863905
S26,SRR11241199,0.1228402366863905
S26,SRR14699990,0.1228402366863905
S26,SRR12825419,0.1226035502958579
S26,SRR8554882,0.1226035502958579
S26,SRR7186498,0.1226035502958579
S26,SRR6854590,0.1226035502958579
S26,SRR16526563,0.1226035502958579
S26,SRR5507163,0.1223668639053254
S26,SRR16548362,0.1221301775147929
S26,ERR2431956,0.1221301775147929
S26,SRR1926128,0.1221301775147929
S26,SRR6958472,0.1218934911242603
S26,SRR17222376,0.1216568047337278
S26,SRR8389946,0.1216568047337278
S26,SRR9032509,0.1214201183431952
S26,SRR11343824,0.1214201183431952
S26,SRR3954455,0.1214201183431952
S26,ERR2431961,0.1214201183431952
S26,SRR490156,0.1214201183431952
S26,SRR17222367,0.1211834319526627
S26,ERR4702293,0.1211834319526627
S26,SRR4029453,0.1211834319526627
S26,ERR1606220,0.1211834319526627
S26,ERR4702300,0.1211834319526627
S26,SRR7186546,0.1211834319526627
S26,SRR7186478,0.1211834319526627
S26,SRR5451461,0.1211834319526627
FV_PB189-T1-4_genome,SRR3187102,0.1209964412811387
FV_PB189-T1-4_genome,SRR18765403,0.1209964412811387
FV_PB189-T1-4_genome,SRR16916881,0.1209964412811387
FV_PB189-T1-4_genome,SRR11294788,0.1209964412811387
S26,SRR404225,0.1209467455621301
S26,SRR11673972,0.1209467455621301
S26,SRR17222373,0.1209467455621301
S26,SRR7186477,0.1207100591715976
S26,SRR5456904,0.1207100591715976
S26,SRR9032075,0.1207100591715976
S26,SRR6181342,0.1207100591715976
S26,SRR4030095,0.1207100591715976
S26,SRR12825424,0.1207100591715976
S26,ERR2431951,0.120473372781065
S26,SRR9021707,0.120473372781065
S26,SRR5248466,0.120473372781065
S26,SRR3954473,0.120473372781065
S26,SRR17222369,0.12
S26,SRR3989266,0.12
S26,SRR5451451,0.12
S26,SRR5506998,0.12
S26,SRR12825425,0.12
S26,SRR6958474,0.12
S26,SRR14689449,0.1197633136094674
S26,SRR5451458,0.1197633136094674
S26,SRR7186520,0.1197633136094674
S26,SRR403474,0.1197633136094674
S26,SRR3989261,0.1197633136094674
S26,SRR4027998,0.1197633136094674
S26,SRR14689439,0.1197633136094674
S26,SRR7186540,0.1195266272189349
S26,SRR3954469,0.1195266272189349
S26,SRR12825370,0.1195266272189349
S26,SRR8879130,0.1195266272189349
S26,SRR5456946,0.1195266272189349
S26,SRR6958552,0.1192899408284023
S26,SRR17656789,0.1192899408284023
S26,SRR408196,0.1190532544378698
S26,SRR15927528,0.1190532544378698
S26,ERR4702297,0.1190532544378698
S26,SRR11673986,0.1190532544378698
S26,SRR5581436,0.1190532544378698
S26,SRR398109,0.1190532544378698
S26,SRR407548,0.1190532544378698
S26,SRR5509277,0.1190532544378698
S26,SRR13608715,0.1190532544378698
S26,SRR5248464,0.1190532544378698
S26,SRR9032199,0.1188165680473372
S26,SRR2657558,0.1188165680473372
S26,SRR405098,0.1188165680473372
S26,SRR5581337,0.1188165680473372
S26,SRR9032617,0.1188165680473372
S26,SRR8439261,0.1188165680473372
S26,ERR2612536,0.1188165680473372
S26,SRR496400,0.1188165680473372
S26,SRR427061,0.1185798816568047
S26,SRR16531664,0.1185798816568047
S26,SRR13038211,0.1185798816568047
S26,SRR11615638,0.1185798816568047
C3_T13_0,SRR14699981,0.1185578923041368
S26,SRR404111,0.1183431952662721
S26,SRR11614243,0.1183431952662721
S26,SRR351474,0.1183431952662721
S26,SRR5507178,0.1183431952662721
FV_DSM_15829_genome,ERR7365143,0.1182795698924731
FV_DSM_15829_genome,SRR16244389,0.1182795698924731
FV_DSM_15829_genome,SRR1803860,0.1182795698924731
FV_DSM_15829_genome,SRR11294788,0.1182795698924731
FV_DSM_15829_genome,SRR8845562,0.1182795698924731
FV_DSM_15829_genome,SRR9199279,0.1182795698924731
FV_DSM_15829_genome,SRR13060992,0.1182795698924731
FV_DSM_15829_genome,ERR1302364,0.1182795698924731
FV_DSM_15829_genome,SRR13167715,0.1182795698924731
FV_DSM_15829_genome,SRR17284325,0.1182795698924731
FV_DSM_15829_genome,ERR525865,0.1182795698924731
FV_DSM_15829_genome,ERR2001182,0.1182795698924731
FV_DSM_15829_genome,SRR15809004,0.1182795698924731
FV_DSM_15829_genome,SRR549525,0.1182795698924731
FV_DSM_15829_genome,ERR9614341,0.1182795698924731
FV_DSM_15829_genome,ERR1302362,0.1182795698924731
FV_DSM_15829_genome,SRR3187433,0.1182795698924731
FV_DSM_15829_genome,SRR3188137,0.1182795698924731
FV_DSM_15829_genome,SRR11749265,0.1182795698924731
FV_DSM_15829_genome,ERR1302280,0.1182795698924731
FV_DSM_15829_genome,SRR13836151,0.1182795698924731
FV_DSM_15829_genome,SRR6847364,0.1182795698924731
FV_DSM_15829_genome,SRR061552,0.1182795698924731
FV_DSM_15829_genome,ERR9613700,0.1182795698924731
FV_DSM_15829_genome,ERR4233159,0.1182795698924731
FV_DSM_15829_genome,SRR3187452,0.1182795698924731
FV_DSM_15829_genome,ERR3503290,0.1182795698924731
FV_DSM_15829_genome,ERR7563588,0.1182795698924731
FV_DSM_15829_genome,SRR17284231,0.1182795698924731
FV_DSM_15829_genome,SRR3187128,0.1182795698924731
FV_DSM_15829_genome,SRR13061018,0.1182795698924731
FV_DSM_15829_genome,SRR13740736,0.1182795698924731
S26,SRR12927878,0.1181065088757396
S26,SRR3954474,0.1181065088757396
S26,ERR688347,0.1181065088757396
S26,SRR7186497,0.1181065088757396
